CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
041caba6a63ace5818387698ea85cdb2,308,2,58.989999999999995,2,5,3,253,At Risk
12f5d6e1cbf93dafd9dcc19095df0b3d,623,2,20.8,1,5,2,152,At Risk
58aa424ba24df5dc745e1a3941abc5a3,616,2,69.9,1,5,3,153,At Risk
67913e95e07035bc67dcaa79ecd70cc9,344,1,759.96,2,3,5,235,At Risk
67c92485fa38cdd999e4b72a6e347663,462,1,279.9,1,3,5,135,At Risk
67e5eba5bccf914065caced3baa1a968,402,1,0.0,2,3,1,231,At Risk
68086630405120fd049f0d41aaee9a68,567,1,38.9,1,3,2,132,At Risk
680a09be81a7680c1845c2342d8c33ea,574,1,26.9,1,3,2,132,At Risk
681844e17f689acd5ac8fe23f862c6b9,452,1,16.9,1,3,2,132,At Risk
6858ce30f88a81273fb705a2fcc52aa7,338,1,249.9,2,3,5,235,At Risk
6862e7a7283767e68fb14c52a110f6d1,303,1,38.0,2,3,2,232,At Risk
686d80e6622fa212fa4eae3c9506bd19,301,1,229.99,2,3,5,235,At Risk
6883d579dacefc2301eea23d7855a8aa,463,1,214.99,1,3,5,135,At Risk
688f5342ea5ff47d612126908c38f7f0,319,1,59.9,2,3,3,233,At Risk
6898b2273c4c2e9f697bb597c7df0837,512,1,0.0,1,3,1,131,At Risk
68ab9bfe2388b0b36614c7000b8b1cf8,301,1,24.99,2,3,2,232,At Risk
68b989ae809071cc660c7ac6beabf867,333,1,189.0,2,3,5,235,At Risk
68ba0fa3c02bfada4ebd0f37d1aee37f,515,1,23.9,1,3,2,132,At Risk
68e9aca85421a3dc655325bcdf9c9912,301,1,85.0,2,3,3,233,At Risk
6903f2c210906ee7731be7bc8360a036,406,1,61.49,2,3,3,233,At Risk
690c7559d9d62f2464c47042a655bf57,386,1,349.9,2,3,5,235,At Risk
69107810fc2b88841b635ffa65b23891,502,1,25.9,1,3,2,132,At Risk
69265054c8f3bbe54909219e9b2e6af7,502,1,449.0,1,3,5,135,At Risk
6927dac0fa9c5c972d388e6a77ce7d93,351,1,60.0,2,3,3,233,At Risk
6935b767c9c3c6d8c27c9a840bc5c238,535,1,30.9,1,3,2,132,At Risk
693d4dc072a4cbdfa19501dbab1c7ad1,446,1,129.99,1,3,4,134,At Risk
695950596e3d02cb9a663acae75bf98b,425,1,205.0,1,3,5,135,At Risk
6963fcaa55875dfdc09d7faee1a6f445,380,1,23.99,2,3,2,232,At Risk
69773615cfc64f54d36fbe95621b2590,300,1,313.08,2,3,5,235,At Risk
699718da03289d4dc724e6c219ce379d,541,1,275.0,1,3,5,135,At Risk
69a67928e55cbef75ba434ab0a4ff540,340,1,0.0,2,3,1,231,At Risk
69a8def672a4f3bcb373cb689b26d656,516,1,19.99,1,3,2,132,At Risk
69abb2ee87ff90e275add4e8fbf84ca0,416,1,0.0,1,3,1,131,At Risk
69fbe1ef33ee18593788e655e348b954,338,1,72.0,2,3,3,233,At Risk
6a1bd3531227937b0bf249d29fbf9901,459,1,17.0,1,3,2,132,At Risk
6a43f6511976bd65d1080f1b647689f2,300,1,35.0,2,3,2,232,At Risk
6a44e21ab1467963f3bdb7708abe9480,347,1,51.98,2,3,3,233,At Risk
6aaf63fde5ca8cd6d38424243590d439,570,1,99.9,1,3,4,134,At Risk
6ab2c51644e62c63bbfe914fd945adce,300,1,315.0,2,3,5,235,At Risk
6ab78dc229fab798332870a06388a1b6,440,1,97.9,1,3,4,134,At Risk
6ac3687282ae6cf1976b4cc39677f95c,311,1,130.0,2,3,4,234,At Risk
6ad46014a4203440c38e3dbf7aedf51c,603,1,168.0,1,3,5,135,At Risk
6b33b395518a499e9f9900bcd6fa971c,473,1,37.9,1,3,2,132,At Risk
6b37d47561c8e97bd313b89215e0ae88,463,1,36.0,1,3,2,132,At Risk
6b595d38cb0d0c5dca0ca4de1b97b116,368,1,209.99,2,3,5,235,At Risk
6b9f9457656ec75ef2faab619e99b9a0,332,1,89.9,2,3,4,234,At Risk
6ba3c687055589c6271f660f1fbf6595,520,1,65.9,1,3,3,133,At Risk
6bb7418cb646c318b0b970efa5937287,437,1,91.8,1,3,4,134,At Risk
6bc9e749760ecb1daa33144baf3eee9e,472,1,16.5,1,3,2,132,At Risk
6bd4f06d5599d085d7a367cf49626155,612,1,34.9,1,3,2,132,At Risk
6bfccb019f3da909ef21a2803daf87e5,480,1,49.8,1,3,3,133,At Risk
6c1dd46ea7d3dd06eccc8adc584795ec,565,1,71.8,1,3,3,133,At Risk
6c272e38c324a5850751500bf116dbe4,582,1,0.0,1,3,1,131,At Risk
6c2f6983a60ac0dc8a9ee65579959538,339,1,0.0,2,3,1,231,At Risk
6c69905245a109e523848de29386e0ff,300,1,650.0,2,3,5,235,At Risk
6c7c3323153e0d521f0ee3fa4e382e0a,297,1,85.0,2,3,3,233,At Risk
6ca566e77a13d0eb5d55c336b17f10fb,384,1,0.0,2,3,1,231,At Risk
6ccbb05bf38d868e2a997d0dcf1c32ad,322,1,85.9,2,3,3,233,At Risk
6d1213d0a8cccfa5cdb1b693fd388055,306,1,28.78,2,3,2,232,At Risk
6d40ddd2f86fe4f7bdba4622912e772c,417,1,0.0,1,3,1,131,At Risk
6d443b75cff956bb73dce7385033e266,381,1,2105.4,2,3,5,235,At Risk
6d5445cddf56ea4edb5a2540c6fa1d71,416,1,0.0,1,3,1,131,At Risk
6d5e4477b9757cc918e0ead36a80643e,357,1,0.0,2,3,1,231,At Risk
6d7dcece246bf88e8ee4b1654441749f,480,1,95.9,1,3,4,134,At Risk
6db7adf9e39b611244585ce6e23994fd,346,1,26.9,2,3,2,232,At Risk
6dd6e77a98003996c7fd7afb70be95c4,352,1,74.9,2,3,3,233,At Risk
6df5bd0023cfd06d7b55bcece550e1f2,558,1,34.9,1,3,2,132,At Risk
6dfa1ddc7f7e7d7930de326f34c16f53,308,1,24.9,2,3,2,232,At Risk
6e0d94e83bae00a64c12c9497158ee1c,361,1,20.3,2,3,2,232,At Risk
6e1190edde834ca84ba216d13627e85c,559,1,52.9,1,3,3,133,At Risk
6e2064e4da450befb0b70bb2f0c68f64,521,1,16.9,1,3,2,132,At Risk
6e29598e4a23df8fd26eabe98846719d,460,1,64.9,1,3,3,133,At Risk
6e333942859ee2b644a75f42da7b1c5a,364,1,99.9,2,3,4,234,At Risk
6e584243f433f290dff8a94dbde09d2e,484,1,0.0,1,3,1,131,At Risk
6e5c0e412f8b74a1c29aa945757dfc46,475,1,89.5,1,3,4,134,At Risk
6e620488162fe1129d32f26b751d770a,357,1,119.8,2,3,4,234,At Risk
6e6c1d33697978556243175000662c81,300,1,89.99,2,3,4,234,At Risk
6e79f77f82ce8bfff699cb4f4fc0be24,421,1,98.0,1,3,4,134,At Risk
6e890959de98f57e7db8fbf22d3f5697,450,1,0.0,1,3,1,131,At Risk
6ed6a41250b1e99e3bd5e6ecc297dfaf,303,1,0.0,2,3,1,231,At Risk
6eff1cd9cc7f4dde6e1cbb679e219a50,318,1,199.8,2,3,5,235,At Risk
6f0b3c0824512f9e29805095537bd68d,371,1,0.0,2,3,1,231,At Risk
6f2013debda201c8ffa9b4a783ef1622,320,1,0.0,2,3,1,231,At Risk
6f232f2f5c7f33b7bd9d794d2afacadd,422,1,0.0,1,3,1,131,At Risk
6f25b6a8acfd6e99db86b08ed2bc3064,548,1,16.9,1,3,2,132,At Risk
6f4102ac174b0bf17f1495f81a6f27a3,318,1,19.9,2,3,2,232,At Risk
6f5b9e28a0abfb51e391191320d33a56,473,1,32.64,1,3,2,132,At Risk
6f8372e7ca5f2963296df89e916cd08f,298,1,99.0,2,3,4,234,At Risk
6f84cddaa35e02a852f6c6435b384dd2,365,1,0.0,2,3,1,231,At Risk
6fb19bc711864c90334ba37b2148d4dd,339,1,28.9,2,3,2,232,At Risk
6fc4be26d93f94de084b9a929664c52f,509,1,16.99,1,3,2,132,At Risk
6fd9de387d337ad313a16b4c591ca753,572,1,0.0,1,3,1,131,At Risk
6febe0febf266605327d91a295ea2609,377,1,82.5,2,3,3,233,At Risk
70167d9510c6f54bd29bbffd0f4d9e90,480,1,64.89,1,3,3,133,At Risk
701ea1ff7120fa56b1e4ef945dd5cf19,365,1,45.9,2,3,2,232,At Risk
705748b59cffa9d676c096f44a227476,499,1,119.99,1,3,4,134,At Risk
705c9e29830d26e888d395a7f0d4ab87,592,1,0.0,1,3,1,131,At Risk
7083cb99a8c7aa3fa47c48af112aa88f,301,1,49.99,2,3,3,233,At Risk
709ff5911edcc0d227a46699d7842e66,457,1,135.5,1,3,4,134,At Risk
70a2aece5345a514bf960b01975aaa60,546,1,23.99,1,3,2,132,At Risk
70c0cd25ecddaa0802c169b32c311822,391,1,199.0,2,3,5,235,At Risk
70c565c6054a5cf82f753fd1dddcd6eb,451,1,0.0,1,3,1,131,At Risk
70c7b03f4fedb3c92e18025f9bc5822f,329,1,63.0,2,3,3,233,At Risk
70d396f72bac7521d4546cb16cf4358b,575,1,79.9,1,3,3,133,At Risk
70d559655397ff9db9bb31dbaf5a7b5a,301,1,69.0,2,3,3,233,At Risk
70f009722a7cd15568c58cb753ff4399,472,1,18.9,1,3,2,132,At Risk
7107b93604e79765cd9b802ce6315479,568,1,0.0,1,3,1,131,At Risk
710f38025cf5de52702ee2e4da7a71a7,374,1,0.0,2,3,1,231,At Risk
713e7f4511e7c790a743897d3ea47c08,487,1,65.0,1,3,3,133,At Risk
715f90d43334e54a29bb233e7687f65c,416,1,99.99,1,3,4,134,At Risk
7171534a83fcf2f96ac5690706ce58ca,387,1,0.0,2,3,1,231,At Risk
71be060b040cc3648a6ab7dda897823d,364,1,83.36,2,3,3,233,At Risk
71bf5b23c0923703cd29d12016a2440d,315,1,79.0,2,3,3,233,At Risk
71cc49dcc859ef150badb7ae623b6b96,402,1,175.0,2,3,5,235,At Risk
71e06f5053f893d3417e747f534e14fe,539,1,0.0,1,3,1,131,At Risk
71e324d4444cbd2ce5e61fa48dd434cf,367,1,159.9,2,3,5,235,At Risk
71f93416aba3c29ee0929275f545b506,501,1,131.0,1,3,4,134,At Risk
71fd4b8ba810c0b2bcddcebf0fbd159c,301,1,0.0,2,3,1,231,At Risk
721d1092e1a6460c67e6a0e691d899a3,496,1,16.9,1,3,2,132,At Risk
72257c3a06b3f5851d40c70240f4e322,429,1,0.0,1,3,1,131,At Risk
7254d91ed781ba8af6038fc53529dd38,356,1,55.0,2,3,3,233,At Risk
726a6433feab4f321c62cd704e451ca3,317,1,127.8,2,3,4,234,At Risk
72802a20641f4dd46e6d3ce18af50cf8,424,1,49.95,1,3,3,133,At Risk
729089b44985b34915decf7117d8fc2c,296,1,39.0,2,3,2,232,At Risk
729a2696f78da805198eb9b531775daf,491,1,0.0,1,3,1,131,At Risk
72b74e3ab8b2f7da203dbb50344879bb,386,1,195.0,2,3,5,235,At Risk
72d27a31eca277b1cb06534d631e3392,566,1,0.0,1,3,1,131,At Risk
73001c351ae67a6b093462ce7a643b57,401,1,34.99,2,3,2,232,At Risk
7311b47a208b4f5af09ccc62fafea9e2,364,1,284.66,2,3,5,235,At Risk
731ea3afd190908a9cbed04f42aa51e2,297,1,89.9,2,3,4,234,At Risk
732267f7c7fc6f66cb66c383824954a5,401,1,61.9,2,3,3,233,At Risk
732517445a23f14603d5683d8c0e7b37,571,1,143.99,1,3,4,134,At Risk
73284f7b95c0c04e2a716361b08858b0,338,1,497.0,2,3,5,235,At Risk
733f89dbe1cd8580321aacd8766dd437,300,1,0.0,2,3,1,231,At Risk
7353e7e5f2f32af3228d688d12ceef48,296,1,49.0,2,3,3,233,At Risk
73619cff2fa9816a60c7599436aa2122,301,1,0.0,2,3,1,231,At Risk
73621cf8bb2f92f40419b7cf89a5eb2b,301,1,89.58,2,3,4,234,At Risk
73d44418367f9efcd7069592789bd0f5,550,1,129.99,1,3,4,134,At Risk
73d7c87d44af686f20f4c826c19f73bc,325,1,219.0,2,3,5,235,At Risk
740ece7e8cdb4ee5eeb95dc76a4e578a,511,1,29.9,1,3,2,132,At Risk
74182c655b0270d9dde23ca43bb16a2e,372,1,0.0,2,3,1,231,At Risk
7418458c86b91f0322f91e7145a02bd7,587,1,119.6,1,3,4,134,At Risk
743c6b0ca4c9d5f6c59eada39d3eda11,389,1,16.9,2,3,2,232,At Risk
7459c5e40af6c3ba3c1cf02eb107a2e7,601,1,18.0,1,3,2,132,At Risk
745e5855c89063226a0b8d895d4aacde,334,1,120.9,2,3,4,234,At Risk
7466f7cdd2b578fcb1165a85e892ad9a,566,1,169.0,1,3,5,135,At Risk
747bc23eede9910c1a3d33344d83fcc7,345,1,0.0,2,3,1,231,At Risk
74838cafa70beaff741b6f16a4564080,384,1,180.0,2,3,5,235,At Risk
748cf0cff0c8565b3bf64c24661017d4,300,1,38.99,2,3,2,232,At Risk
7492a411232f7dd4b1adb8b335cd1983,487,1,29.99,1,3,2,132,At Risk
74a68c138e3220107add702b3777948c,414,1,105.0,1,3,4,134,At Risk
74bb35834cc90f8b98adc9da1c4c8556,472,1,167.99,1,3,5,135,At Risk
74bcbbef1321b49ab28427bca1226089,512,1,45.49,1,3,2,132,At Risk
74f62172da3c6cdbda0e80017f6f5cf4,302,1,99.0,2,3,4,234,At Risk
74f6539658a10da4f67bd4f9d8ea5c04,436,1,119.9,1,3,4,134,At Risk
74f8bf53fadec7ea8e08cf119d0fa4da,391,1,79.0,2,3,3,233,At Risk
751404a804fcb7375342481a53993b18,488,1,69.9,1,3,3,133,At Risk
75190022751fc37ea481648582f29503,323,1,227.14,2,3,5,235,At Risk
7541ca5fd9891ef6c2f4bdc4d6c645c3,298,1,250.0,2,3,5,235,At Risk
7542698921c5856de2ce737b2f0b57d8,372,1,0.0,2,3,1,231,At Risk
75537a427ceae945e3a4bf1fcb81445e,491,1,160.0,1,3,5,135,At Risk
757921c3d0047781031e9bcbaf2c393c,300,1,0.0,2,3,1,231,At Risk
7582c4e0a81c88f5ea0ead98b083b876,513,1,79.9,1,3,3,133,At Risk
7585fac6723f6d9fd6ad21c70ceadb70,332,1,0.0,2,3,1,231,At Risk
75c9d9286f420028ef73062dee65da94,500,1,49.9,1,3,3,133,At Risk
75ecb9c8cdcf92cb5d6eced1ed5dc44f,554,1,139.0,1,3,4,134,At Risk
76021f22e28fcda7ededf39e2ca5a155,474,1,56.99,1,3,3,133,At Risk
763c66ad3f778d7c060e34325e036cf6,428,1,79.0,1,3,3,133,At Risk
76415e22ee395842dd2428a274776e94,378,1,0.0,2,3,1,231,At Risk
766c363986fc269b65ca0bd173b39691,318,1,27.99,2,3,2,232,At Risk
76b1a1828f95354fe777be7436aa0fc4,327,1,0.0,2,3,1,231,At Risk
76bf559b3b17a29c539449167daeef6a,509,1,0.0,1,3,1,131,At Risk
76d4b39c8b588b307ded0d2952d82d3e,411,1,38.99,1,3,2,132,At Risk
76d996ef3f2fdebeb51eed26bb06aee7,428,1,32.9,1,3,2,132,At Risk
76eb9d778797db59464bc0b40d044c38,391,1,29.0,2,3,2,232,At Risk
76ef492abb3414d73c62f104e7b179e3,297,1,109.97,2,3,4,234,At Risk
7747498b010895040e48fbeceabc0768,317,1,36.79,2,3,2,232,At Risk
77722ed28b37c30bc7d25319b0a14b73,489,1,467.0,1,3,5,135,At Risk
7784d05ea2ca9d8da18bfc63fcaa0820,300,1,21.49,2,3,2,232,At Risk
77938defe8452824069b39bc37934a81,332,1,259.8,2,3,5,235,At Risk
77c47b5fef16741999450430f66d39fd,532,1,0.0,1,3,1,131,At Risk
77d7e027eb0c7fe85780fc9fe35e0fbd,385,1,89.99,2,3,4,234,At Risk
781686ab28fa4aa5816b213c5a7d2a5b,392,1,310.0,2,3,5,235,At Risk
781ae350edb16842380e81d7c7feb431,303,1,83.9,2,3,3,233,At Risk
782987b81c92239d922aa49d6bd4200b,434,1,98.0,1,3,4,134,At Risk
784934fd0ef7f0acb22a535b08ccecac,560,1,22.37,1,3,2,132,At Risk
785a8a410d6fc9661d66f7218a87229d,441,1,300.0,1,3,5,135,At Risk
785edc493eed2fb6c75f17f687351fa6,355,1,129.99,2,3,4,234,At Risk
